Scheduled_Dep_Time,DayOfWeek,Month,Hour,Temperature_F,Dew_Point_F,Humidity_%,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Wind,Condition,Carrier_delay_probabilty,Destination_delay_probabilty,Delaym4h_s,Yesterday_delay_probabilty,DepDelay,Label
2022-08-09 11:25:00,2,8,11,93.0,74.0,54.0,14.0,0.0,29.91,0.0,SSW,Partly Cloudy,0.23731573968584196,0.2774460266421681,2.0,0.2857142857142857,-4.0,0.0
2022-08-09 11:30:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18620060526010737,0.19567926879933528,4.0,0.2857142857142857,-2.0,0.0
2022-08-09 11:30:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18779883529004954,0.26025459688826025,4.0,0.2857142857142857,-8.0,0.0
2022-08-09 11:30:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.37109072972070895,0.33455210237659966,4.0,0.2857142857142857,9.0,0.0
2022-08-09 11:35:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.23731573968584196,0.27211343686698175,4.0,0.2857142857142857,-2.0,0.0
2022-08-09 11:41:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.37109072972070895,,3.0,0.2857142857142857,-6.0,0.0
2022-08-09 11:45:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18779883529004954,0.24162679425837322,3.0,0.2857142857142857,-1.0,0.0
2022-08-09 11:45:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.09374308146580308,0.19458438287153654,3.0,0.2857142857142857,-13.0,0.0
2022-08-09 11:45:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.09374308146580308,0.34150943396226413,3.0,0.2857142857142857,-14.0,0.0
2022-08-09 11:50:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.23731573968584196,0.35989445910290235,3.0,0.2857142857142857,-4.0,0.0
2022-08-09 11:50:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18779883529004954,,3.0,0.2857142857142857,-4.0,0.0
2022-08-09 11:55:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.1742063372410562,0.2313131313131313,3.0,0.2857142857142857,-10.0,0.0
2022-08-09 11:55:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.1742063372410562,0.22838847385272146,3.0,0.2857142857142857,-9.0,0.0
2022-08-09 11:59:00,2,8,11,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.1742063372410562,0.20231822971549,3.0,0.2857142857142857,-1.0,0.0
2022-08-09 12:00:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.37109072972070895,0.13520749665327977,3.0,0.25,40.0,1.0
2022-08-09 12:00:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18779883529004954,0.2708333333333333,3.0,0.25,-6.0,0.0
2022-08-09 12:00:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18620060526010737,0.17668893838158872,3.0,0.25,-3.0,0.0
2022-08-09 12:09:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.37109072972070895,,5.0,0.25,-7.0,0.0
2022-08-09 12:15:00,2,8,12,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.35989445910290235,6.0,0.25,79.0,1.0
2022-08-09 12:15:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.37109072972070895,0.30577223088923555,6.0,0.25,-5.0,0.0
2022-08-09 12:21:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.23731573968584196,0.19567926879933528,6.0,0.25,-1.0,0.0
2022-08-09 12:23:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.18779883529004954,0.25229357798165136,6.0,0.25,-8.0,0.0
2022-08-09 12:29:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.23731573968584196,0.3231270358306189,7.0,0.25,0.0,0.0
2022-08-09 12:29:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.1742063372410562,0.1329032258064516,7.0,0.25,-8.0,0.0
2022-08-09 12:30:00,2,8,12,93.0,73.0,52.0,15.0,0.0,29.89,0.0,S,Partly Cloudy,0.37109072972070895,0.09090909090909091,4.0,0.25,-10.0,0.0
2022-08-09 12:35:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.18620060526010737,0.25161290322580643,4.0,0.25,0.0,0.0
2022-08-09 12:48:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.18779883529004954,0.20231822971549,4.0,0.25,-9.0,0.0
2022-08-09 12:59:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.23731573968584196,0.25161290322580643,5.0,0.25,-4.0,0.0
2022-08-09 12:59:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.1742063372410562,0.13520749665327977,5.0,0.25,-1.0,0.0
2022-08-09 12:59:00,2,8,12,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.1742063372410562,0.17668893838158872,5.0,0.25,16.0,1.0
2022-08-09 13:00:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.09374308146580308,0.19551173070384223,6.0,0.25,-7.0,0.0
2022-08-09 13:00:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.18620060526010737,0.2774460266421681,6.0,0.25,-5.0,0.0
2022-08-09 13:00:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.37109072972070895,0.24162679425837322,6.0,0.25,-2.0,0.0
2022-08-09 13:00:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.37109072972070895,0.3587830080367394,6.0,0.25,15.0,1.0
2022-08-09 13:10:00,2,8,13,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,0.3231270358306189,4.0,0.25,89.0,1.0
2022-08-09 13:20:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.1742063372410562,0.25229357798165136,3.0,0.25,-4.0,0.0
2022-08-09 13:20:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.1742063372410562,0.20231822971549,3.0,0.25,-4.0,0.0
2022-08-09 13:21:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.37109072972070895,0.22838847385272146,4.0,0.25,-2.0,0.0
2022-08-09 13:29:00,2,8,13,88.0,72.0,59.0,15.0,0.0,29.88,0.0,S,Mostly Cloudy,0.37109072972070895,0.2708333333333333,3.0,0.25,-8.0,0.0
2022-08-09 13:29:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.18620060526010737,0.2677238805970149,3.0,0.25,-1.0,0.0
2022-08-09 13:29:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.23731573968584196,0.27211343686698175,3.0,0.25,0.0,0.0
2022-08-09 13:29:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.23731573968584196,0.1930379746835443,3.0,0.25,17.0,1.0
2022-08-09 13:30:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.2012987012987013,4.0,0.25,15.0,1.0
2022-08-09 13:38:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.1742063372410562,0.29310344827586204,5.0,0.25,-3.0,0.0
2022-08-09 13:44:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.25161290322580643,6.0,0.25,-10.0,0.0
2022-08-09 13:45:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.27211343686698175,6.0,0.25,33.0,1.0
2022-08-09 13:49:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.18779883529004954,0.19246298788694483,6.0,0.25,-4.0,0.0
2022-08-09 13:55:00,2,8,13,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,0.1930379746835443,7.0,0.25,80.0,1.0
2022-08-09 13:55:00,2,8,13,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,0.19551173070384223,7.0,0.25,48.0,1.0
2022-08-09 13:55:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.1742063372410562,0.06077348066298342,7.0,0.25,-3.0,0.0
2022-08-09 13:58:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.1742063372410562,0.09090909090909091,7.0,0.25,-9.0,0.0
2022-08-09 13:59:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.1742063372410562,0.2409502262443439,7.0,0.25,12.0,0.0
2022-08-09 13:59:00,2,8,13,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,0.2774460266421681,7.0,0.25,23.0,1.0
2022-08-09 13:59:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.18779883529004954,0.2596401028277635,7.0,0.25,-9.0,0.0
2022-08-09 13:59:00,2,8,13,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.18779883529004954,0.17318435754189945,7.0,0.25,-6.0,0.0
2022-08-09 14:00:00,2,8,14,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.19567926879933528,7.0,0.4444444444444444,-1.0,0.0
2022-08-09 14:05:00,2,8,14,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.1742063372410562,0.17318435754189945,7.0,0.4444444444444444,-5.0,0.0
2022-08-09 14:25:00,2,8,14,89.0,71.0,55.0,12.0,0.0,29.88,0.0,S,Partly Cloudy,0.37109072972070895,0.35989445910290235,7.0,0.4444444444444444,-6.0,0.0
2022-08-09 14:29:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.23731573968584196,0.19567926879933528,7.0,0.4444444444444444,-6.0,0.0
2022-08-09 14:29:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,,7.0,0.4444444444444444,40.0,1.0
2022-08-09 14:39:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.18779883529004954,0.25229357798165136,7.0,0.4444444444444444,-10.0,0.0
2022-08-09 14:48:00,2,8,14,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.25161290322580643,6.0,0.4444444444444444,75.0,1.0
2022-08-09 14:50:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,,6.0,0.4444444444444444,-6.0,0.0
2022-08-09 14:55:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.18779883529004954,0.2596401028277635,6.0,0.4444444444444444,-3.0,0.0
2022-08-09 14:55:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.23605150214592274,6.0,0.4444444444444444,-1.0,0.0
2022-08-09 14:55:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.12641083521444696,6.0,0.4444444444444444,0.0,0.0
2022-08-09 14:55:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.1329032258064516,6.0,0.4444444444444444,3.0,0.0
2022-08-09 14:55:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.17668893838158872,6.0,0.4444444444444444,-4.0,0.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.19424460431654678,4.0,0.4444444444444444,1.0,0.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,0.21980676328502416,4.0,0.4444444444444444,9.0,0.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.18779883529004954,0.19424460431654678,4.0,0.4444444444444444,3.0,0.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.18620060526010737,0.17668893838158872,4.0,0.4444444444444444,-6.0,0.0
2022-08-09 14:59:00,2,8,14,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.3587830080367394,4.0,0.4444444444444444,30.0,1.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.3005181347150259,4.0,0.4444444444444444,-1.0,0.0
2022-08-09 14:59:00,2,8,14,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.1742063372410562,0.22838847385272146,4.0,0.4444444444444444,-2.0,0.0
2022-08-09 15:00:00,2,8,15,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.37109072972070895,,5.0,0.44,15.0,1.0
2022-08-09 15:18:00,2,8,15,90.0,71.0,54.0,14.0,0.0,29.86,0.0,S,Partly Cloudy,0.18779883529004954,0.26025459688826025,6.0,0.44,2.0,0.0
2022-08-09 15:25:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.3587830080367394,5.0,0.44,6.0,0.0
2022-08-09 15:25:00,2,8,15,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.2774460266421681,5.0,0.44,75.0,1.0
2022-08-09 15:25:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18620060526010737,0.2774460266421681,5.0,0.44,10.0,0.0
2022-08-09 15:29:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.26272066458982346,3.0,0.44,20.0,1.0
2022-08-09 15:29:00,2,8,15,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.33455210237659966,3.0,0.44,63.0,1.0
2022-08-09 15:29:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,0.19745222929936307,3.0,0.44,-4.0,0.0
2022-08-09 15:29:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,0.23605150214592274,3.0,0.44,-1.0,0.0
2022-08-09 15:30:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18620060526010737,0.19567926879933528,3.0,0.44,-4.0,0.0
2022-08-09 15:30:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.1329032258064516,3.0,0.44,37.0,1.0
2022-08-09 15:40:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.29310344827586204,3.0,0.44,-3.0,0.0
2022-08-09 15:40:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.1742063372410562,0.24162679425837322,3.0,0.44,-3.0,0.0
2022-08-09 15:40:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,0.26025459688826025,3.0,0.44,-9.0,0.0
2022-08-09 15:40:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,0.20231822971549,3.0,0.44,0.0,0.0
2022-08-09 15:45:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.27211343686698175,2.0,0.44,18.0,1.0
2022-08-09 15:50:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.1742063372410562,0.19745222929936307,2.0,0.44,0.0,0.0
2022-08-09 15:50:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.2163978494623656,2.0,0.44,5.0,0.0
2022-08-09 15:52:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.35989445910290235,2.0,0.44,19.0,1.0
2022-08-09 15:54:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18620060526010737,0.2564841498559078,2.0,0.44,23.0,1.0
2022-08-09 15:55:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18620060526010737,0.22838847385272146,2.0,0.44,-5.0,0.0
2022-08-09 15:55:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.19551173070384223,2.0,0.44,-1.0,0.0
2022-08-09 15:57:00,2,8,15,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.37109072972070895,0.15946843853820597,2.0,0.44,51.0,1.0
2022-08-09 15:59:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.37109072972070895,0.19074492099322798,2.0,0.44,20.0,1.0
2022-08-09 15:59:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.19567926879933528,2.0,0.44,0.0,0.0
2022-08-09 15:59:00,2,8,15,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,0.2163978494623656,2.0,0.44,0.0,0.0
2022-08-09 16:10:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.35989445910290235,2.0,0.46153846153846156,34.0,1.0
2022-08-09 16:10:00,2,8,16,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18779883529004954,,2.0,0.46153846153846156,-7.0,0.0
2022-08-09 16:14:00,2,8,16,85.0,73.0,67.0,5.0,0.0,29.92,0.0,NE,Mostly Cloudy,0.37109072972070895,0.27211343686698175,2.0,0.46153846153846156,240.0,1.0
2022-08-09 16:15:00,2,8,16,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.18620060526010737,0.19567926879933528,2.0,0.46153846153846156,-3.0,0.0
2022-08-09 16:15:00,2,8,16,89.0,71.0,55.0,13.0,0.0,29.85,0.0,SSW,Partly Cloudy,0.23731573968584196,0.2378167641325536,2.0,0.46153846153846156,-2.0,0.0
2022-08-09 16:29:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.18779883529004954,0.24162679425837322,2.0,0.46153846153846156,-3.0,0.0
2022-08-09 16:29:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.18620060526010737,0.2677238805970149,2.0,0.46153846153846156,3.0,0.0
2022-08-09 16:30:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.2832369942196532,2.0,0.46153846153846156,-7.0,0.0
2022-08-09 16:35:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.19458438287153654,2.0,0.46153846153846156,23.0,1.0
2022-08-09 16:40:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.09374308146580308,0.19458438287153654,2.0,0.46153846153846156,39.0,1.0
2022-08-09 16:40:00,2,8,16,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.18779883529004954,0.25161290322580643,2.0,0.46153846153846156,80.0,1.0
2022-08-09 16:40:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.37109072972070895,0.19458438287153654,2.0,0.46153846153846156,-4.0,0.0
2022-08-09 16:45:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.1742063372410562,0.2313131313131313,2.0,0.46153846153846156,-4.0,0.0
2022-08-09 16:50:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.1742063372410562,0.17668893838158872,2.0,0.46153846153846156,-2.0,0.0
2022-08-09 16:50:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.09374308146580308,0.19551173070384223,2.0,0.46153846153846156,-8.0,0.0
2022-08-09 16:55:00,2,8,16,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.20231822971549,2.0,0.46153846153846156,51.0,1.0
2022-08-09 16:55:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.1742063372410562,0.2560386473429952,2.0,0.46153846153846156,1.0,0.0
2022-08-09 16:55:00,2,8,16,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.23731573968584196,0.19074492099322798,2.0,0.46153846153846156,0.0,0.0
2022-08-09 16:59:00,2,8,16,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.3231270358306189,3.0,0.46153846153846156,40.0,1.0
2022-08-09 16:59:00,2,8,16,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.25161290322580643,3.0,0.46153846153846156,48.0,1.0
2022-08-09 17:00:00,2,8,17,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.18779883529004954,0.25229357798165136,3.0,0.21739130434782608,4.0,0.0
2022-08-09 17:00:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.3587830080367394,3.0,0.21739130434782608,24.0,1.0
2022-08-09 17:00:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.18620060526010737,0.19567926879933528,3.0,0.21739130434782608,26.0,1.0
2022-08-09 17:00:00,2,8,17,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.18620060526010737,0.19551173070384223,3.0,0.21739130434782608,-2.0,0.0
2022-08-09 17:00:00,2,8,17,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.37109072972070895,0.27462437395659434,3.0,0.21739130434782608,-2.0,0.0
2022-08-09 17:19:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.23731573968584196,0.19567926879933528,3.0,0.21739130434782608,10.0,0.0
2022-08-09 17:19:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.2313131313131313,3.0,0.21739130434782608,15.0,1.0
2022-08-09 17:25:00,2,8,17,88.0,71.0,57.0,12.0,0.0,29.86,0.0,SSW,Partly Cloudy,0.1742063372410562,0.13520749665327977,3.0,0.21739130434782608,-4.0,0.0
2022-08-09 17:25:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.18620060526010737,0.2774460266421681,3.0,0.21739130434782608,6.0,0.0
2022-08-09 17:27:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.19246298788694483,3.0,0.21739130434782608,3.0,0.0
2022-08-09 17:29:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.19551173070384223,4.0,0.21739130434782608,27.0,1.0
2022-08-09 17:29:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.1742063372410562,,4.0,0.21739130434782608,1.0,0.0
2022-08-09 17:30:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.2384439405489145,0.19551173070384223,5.0,0.21739130434782608,-3.0,0.0
2022-08-09 17:35:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.18779883529004954,0.26025459688826025,5.0,0.21739130434782608,-6.0,0.0
2022-08-09 17:45:00,2,8,17,88.0,72.0,58.0,13.0,0.0,29.9,0.0,N,Mostly Cloudy,0.18620060526010737,0.27462437395659434,6.0,0.21739130434782608,52.0,1.0
2022-08-09 17:50:00,2,8,17,88.0,72.0,58.0,13.0,0.0,29.9,0.0,N,Mostly Cloudy,0.23731573968584196,0.19551173070384223,6.0,0.21739130434782608,48.0,1.0
2022-08-09 17:50:00,2,8,17,85.0,73.0,67.0,5.0,0.0,29.92,0.0,NE,Mostly Cloudy,0.37109072972070895,0.524390243902439,6.0,0.21739130434782608,107.0,1.0
2022-08-09 17:54:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.18779883529004954,0.20231822971549,7.0,0.21739130434782608,-11.0,0.0
2022-08-09 17:55:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.2677238805970149,8.0,0.21739130434782608,6.0,0.0
2022-08-09 17:59:00,2,8,17,88.0,72.0,58.0,13.0,0.0,29.9,0.0,N,Mostly Cloudy,0.37109072972070895,0.19567926879933528,8.0,0.21739130434782608,21.0,1.0
2022-08-09 17:59:00,2,8,17,89.0,73.0,59.0,18.0,0.0,29.87,0.0,SSW,Mostly Cloudy,0.37109072972070895,0.2560386473429952,8.0,0.21739130434782608,8.0,0.0
2022-08-09 18:00:00,2,8,18,88.0,72.0,58.0,13.0,0.0,29.9,0.0,N,Mostly Cloudy,0.23731573968584196,0.27211343686698175,7.0,0.5384615384615384,20.0,1.0
2022-08-09 18:00:00,2,8,18,88.0,72.0,58.0,13.0,0.0,29.9,0.0,N,Mostly Cloudy,0.23731573968584196,0.35989445910290235,7.0,0.5384615384615384,29.0,1.0
